"age","monthsSinceM","pregnancies","children","sons","literacy","ageMarried_15_18","ageMarried_18_20","ageMarried_20_22","ageMarried_22_25","ageMarried_25_30","ageMarried_30_plus","region_10_20k","region_20k_plus","region_lisbon","region_lt10k","region_porto"
41,164,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
40,185,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
42,263,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
26,22,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47,240,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
31,100,3,3,2,0,0,0,0,0,0,0,0,0,0,1,0
43,289,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
20,14,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
24,58,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
40,210,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
48,235,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
47,357,5,5,2,1,1,0,0,0,0,0,0,0,0,1,0
36,164,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
32,110,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0
34,166,4,4,2,1,0,0,1,0,0,0,0,1,0,0,0
45,303,4,5,4,0,0,0,1,0,0,0,0,1,0,0,0
46,181,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0
21,10,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
18,13,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
42,266,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0
19,6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
30,117,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0
40,216,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0
27,78,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0
29,101,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
49,367,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0
41,144,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0
26,58,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
31,139,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0
46,337,6,6,2,0,0,1,0,0,0,0,0,1,0,0,0
48,287,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
34,119,3,3,2,1,0,0,0,1,0,0,0,1,0,0,0
31,70,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
46,225,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
48,251,3,3,3,0,0,0,0,0,1,0,0,1,0,0,0
36,194,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0
42,209,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
35,168,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0
36,200,3,3,2,1,0,1,0,0,0,0,0,1,0,0,0
32,147,2,2,0,1,0,0,1,0,0,0,0,1,0,0,0
24,53,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
42,302,4,4,1,1,1,0,0,0,0,0,0,1,0,0,0
37,158,3,3,2,1,0,0,0,1,0,0,0,1,0,0,0
37,170,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0
46,265,2,2,2,0,0,0,0,1,0,0,0,1,0,0,0
32,143,4,4,3,1,0,0,1,0,0,0,0,1,0,0,0
27,54,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0
49,362,14,14,8,0,0,1,0,0,0,0,0,1,0,0,0
39,175,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0
44,142,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
32,183,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0
38,120,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
35,122,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
35,114,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
31,98,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0
49,307,2,2,0,1,0,0,0,1,0,0,0,1,0,0,0
32,122,3,3,1,1,0,0,1,0,0,0,0,1,0,0,0
35,41,2,2,0,1,0,0,0,0,0,1,0,1,0,0,0
35,135,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0
31,112,3,3,2,1,0,0,0,1,0,0,0,1,0,0,0
29,59,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,22,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0
38,133,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
26,48,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
29,73,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
39,208,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0
43,176,2,2,2,1,0,0,0,0,1,0,0,1,0,0,0
36,93,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0
36,142,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
27,80,3,3,2,1,0,0,1,0,0,0,0,1,0,0,0
35,102,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
38,147,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
35,179,2,2,2,1,0,0,1,0,0,0,0,1,0,0,0
47,352,4,4,2,1,0,1,0,0,0,0,0,1,0,0,0
27,59,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0
48,343,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
45,239,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0
33,97,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0
38,183,3,3,2,1,0,0,0,1,0,0,0,1,0,0,0
47,248,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
28,123,4,5,4,1,0,0,0,0,0,0,0,1,0,0,0
47,375,4,4,2,1,1,0,0,0,0,0,0,1,0,0,0
27,49,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
19,30,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0
24,18,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0
46,281,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0
29,83,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0
46,250,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
34,183,10,10,8,1,0,1,0,0,0,0,0,0,0,1,0
36,170,8,8,5,0,0,0,0,1,0,0,0,0,0,1,0
49,347,8,8,3,0,0,0,1,0,0,0,0,0,0,1,0
20,15,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
30,81,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
35,207,7,7,4,1,0,1,0,0,0,0,0,0,0,1,0
34,99,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
23,47,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
48,378,10,11,4,0,1,0,0,0,0,0,0,0,0,1,0
41,283,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0
42,42,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
37,195,5,5,2,1,0,0,1,0,0,0,0,0,0,1,0
47,339,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0
37,217,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
25,34,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
29,110,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
44,338,3,3,1,0,1,0,0,0,0,0,0,0,0,1,0
21,30,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
35,133,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
26,46,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0
48,192,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0
41,288,4,4,3,1,1,0,0,0,0,0,0,0,0,1,0
38,220,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0
23,10,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
20,23,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
49,311,11,11,5,0,0,0,0,1,0,0,0,0,0,1,0
38,133,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
48,342,10,10,2,0,0,0,1,0,0,0,0,0,0,1,0
49,343,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
45,280,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
19,11,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
31,130,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
40,214,2,2,2,0,0,0,0,1,0,0,0,0,0,1,0
47,246,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0
22,50,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
48,298,6,6,2,0,0,0,0,1,0,0,0,0,0,1,0
40,245,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
36,179,5,5,0,1,0,0,1,0,0,0,0,0,0,1,0
18,23,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
34,95,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
46,86,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
35,212,10,10,5,1,1,0,0,0,0,0,0,0,0,1,0
24,35,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
21,42,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
24,40,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
35,37,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
43,287,2,2,0,1,0,1,0,0,0,0,0,0,0,1,0
45,306,4,4,4,1,0,0,1,0,0,0,0,0,0,1,0
24,63,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
38,225,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
31,138,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
31,8,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
24,65,2,1,1,1,0,1,0,0,0,0,0,0,0,1,0
22,27,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
29,85,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
33,135,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
32,141,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
30,121,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
27,71,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
47,277,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
25,156,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
27,50,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
37,246,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
24,80,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
28,9,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
38,183,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0
22,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
34,150,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
41,198,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
37,220,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
46,298,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
48,345,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
36,145,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
39,239,5,5,2,1,0,1,0,0,0,0,0,0,0,1,0
31,120,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
21,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
43,304,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
20,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
36,142,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
42,304,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
29,20,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
41,234,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
43,230,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
26,71,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
44,263,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
43,163,3,3,2,0,0,0,0,0,0,1,0,0,0,1,0
47,287,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
41,175,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0
43,281,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
22,28,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
30,113,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
47,263,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
43,244,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
27,50,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
47,305,3,3,3,1,0,0,0,1,0,0,0,0,0,1,0
46,339,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0
32,116,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
40,257,5,5,3,1,0,1,0,0,0,0,0,0,0,1,0
20,27,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
49,298,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
40,254,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
21,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
46,329,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
20,28,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
27,103,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
39,232,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0
39,295,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0
24,11,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
40,232,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
48,335,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
44,293,5,5,2,1,0,1,0,0,0,0,0,0,0,1,0
21,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
46,304,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
46,331,5,5,1,1,0,1,0,0,0,0,0,0,0,1,0
20,23,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0
39,260,7,7,2,1,1,0,0,0,0,0,0,0,0,1,0
29,108,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0
27,43,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
25,52,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
34,101,5,5,2,1,0,0,0,0,1,0,0,0,0,1,0
33,123,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
25,48,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
22,14,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
36,192,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0
24,48,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
32,170,6,6,4,1,0,1,0,0,0,0,0,0,0,1,0
30,112,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
49,362,10,10,4,0,0,1,0,0,0,0,0,0,0,1,0
40,166,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
47,328,7,8,2,0,0,1,0,0,0,0,0,0,0,1,0
48,314,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
41,238,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0
35,100,3,3,0,1,0,0,0,0,1,0,0,0,0,1,0
31,138,4,4,3,1,0,0,1,0,0,0,0,0,0,1,0
23,73,3,2,2,1,1,0,0,0,0,0,0,0,0,1,0
36,166,7,7,3,0,0,0,0,1,0,0,0,0,0,1,0
19,20,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
47,278,5,5,2,1,0,0,0,1,0,0,0,0,0,1,0
25,13,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
30,75,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0
37,183,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0
20,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
22,39,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
45,203,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0
29,130,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
44,209,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
25,53,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
41,62,2,3,2,0,0,0,0,0,0,1,0,0,0,1,0
33,168,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
26,16,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
27,28,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
27,45,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
49,351,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
31,123,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
35,246,7,7,6,1,1,0,0,0,0,0,0,0,0,1,0
23,40,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0
25,72,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
22,44,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
24,24,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0
49,329,10,10,4,1,0,0,0,1,0,0,0,0,0,1,0
31,128,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
44,287,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0
24,103,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0
35,226,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
44,322,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0
22,30,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
42,228,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
44,301,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
41,268,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
39,223,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0
27,86,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
43,210,2,2,1,0,0,0,0,0,1,0,0,0,0,1,0
21,35,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
30,75,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
27,99,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
40,208,5,5,5,1,0,0,0,1,0,0,0,0,0,1,0
24,50,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
27,58,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
35,179,3,3,2,1,0,0,1,0,0,0,0,0,0,1,0
25,28,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
49,287,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
40,175,6,6,4,1,0,0,0,0,1,0,0,0,0,1,0
35,181,3,3,3,1,0,0,1,0,0,0,0,0,0,1,0
35,69,4,4,2,0,0,0,0,0,1,0,0,0,0,1,0
27,99,6,6,4,0,0,1,0,0,0,0,0,0,0,1,0
46,379,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
41,275,4,4,1,1,0,1,0,0,0,0,0,0,0,1,0
32,122,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
35,176,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0
27,106,4,4,0,1,0,1,0,0,0,0,0,0,0,1,0
43,160,2,2,0,1,0,0,0,0,1,0,0,0,0,1,0
39,219,2,2,1,1,0,0,1,0,0,0,0,0,0,1,0
32,136,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
48,359,6,6,3,0,0,1,0,0,0,0,0,0,0,1,0
45,269,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
45,334,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
26,48,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
24,70,2,3,0,1,0,1,0,0,0,0,0,0,0,1,0
23,28,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
38,218,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
47,311,4,4,2,0,0,0,1,0,0,0,0,0,0,1,0
23,39,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
34,118,2,3,1,1,0,0,0,1,0,0,0,0,0,1,0
41,186,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
49,376,6,6,2,1,1,0,0,0,0,0,0,0,0,1,0
36,128,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
29,83,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
35,34,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
48,263,2,2,1,1,0,0,0,0,1,0,0,0,0,1,0
41,113,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
36,155,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
27,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
36,107,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
42,146,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0
38,183,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
48,305,5,5,3,1,0,0,0,1,0,0,0,0,0,1,0
38,184,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
39,158,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
37,174,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
26,29,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
49,310,7,7,5,0,0,0,0,1,0,0,0,0,0,1,0
31,115,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
36,204,7,7,2,0,0,1,0,0,0,0,0,0,0,1,0
37,179,6,6,2,0,0,0,0,1,0,0,0,0,0,1,0
43,251,5,5,2,0,0,0,0,1,0,0,0,0,0,1,0
47,264,5,5,2,1,0,0,0,0,1,0,0,0,0,1,0
21,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
46,261,6,6,4,0,0,0,0,0,1,0,0,0,0,1,0
24,40,3,2,2,1,0,0,1,0,0,0,0,0,0,1,0
39,199,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
44,192,4,4,1,1,0,0,0,0,1,0,0,0,0,1,0
41,185,5,5,3,1,0,0,0,1,0,0,0,0,0,1,0
46,393,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0
35,131,4,4,2,1,0,0,0,1,0,0,0,0,0,1,0
48,290,10,10,5,1,0,0,0,1,0,0,0,0,0,1,0
44,279,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
41,275,6,6,2,1,0,1,0,0,0,0,0,0,0,1,0
24,41,2,2,2,1,0,0,1,0,0,0,0,0,0,1,0
37,205,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0
35,107,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
44,234,3,3,1,1,0,0,0,0,1,0,0,0,0,1,0
29,62,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
25,34,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
43,245,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
40,236,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0
22,65,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
29,132,2,2,2,1,0,1,0,0,0,0,0,0,0,1,0
48,268,4,4,3,1,0,0,0,0,1,0,0,0,0,1,0
33,98,3,3,2,1,0,1,0,0,0,0,0,0,0,1,0
48,314,4,4,3,1,0,0,0,1,0,0,0,0,0,1,0
42,223,9,12,6,0,0,0,0,1,0,0,0,0,0,1,0
36,162,3,3,1,1,0,0,0,1,0,0,0,0,0,1,0
26,113,3,3,2,1,1,0,0,0,0,0,0,0,0,1,0
38,233,4,4,2,0,0,1,0,0,0,0,0,0,0,1,0
23,6,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
25,42,3,2,2,1,0,0,0,1,0,0,0,0,0,1,0
19,10,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
46,248,8,8,4,1,0,0,0,0,1,0,0,0,0,1,0
27,43,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
27,54,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34,127,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0
35,171,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0
23,59,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0
25,63,4,4,3,1,0,1,0,0,0,0,0,0,0,1,0
48,355,7,8,3,1,0,1,0,0,0,0,0,0,0,1,0
45,328,7,7,4,0,1,0,0,0,0,0,0,0,0,1,0
40,203,4,4,1,0,0,0,0,1,0,0,0,0,0,1,0
43,203,4,4,3,0,0,0,0,0,1,0,0,0,0,1,0
34,190,5,5,1,1,0,1,0,0,0,0,0,0,0,1,0
35,74,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0
42,206,5,5,1,0,0,0,0,1,0,0,0,0,0,1,0
39,156,6,6,4,0,0,0,0,0,1,0,0,0,0,1,0
49,312,8,8,2,0,0,0,0,1,0,0,0,0,0,1,0
46,208,4,4,4,1,0,0,0,0,1,0,0,0,0,1,0
36,196,7,7,2,1,0,0,1,0,0,0,0,0,0,1,0
30,118,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
25,23,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0
28,76,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
36,130,4,4,2,1,0,0,0,0,1,0,0,0,0,1,0
39,148,7,7,3,0,0,0,0,0,1,0,0,0,0,1,0
44,155,4,4,2,0,0,0,0,1,0,0,0,0,0,1,0
47,299,12,12,5,1,0,0,0,1,0,0,0,0,0,1,0
37,116,5,5,2,1,0,0,0,0,1,0,0,0,0,1,0
22,48,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
35,107,5,5,2,1,0,0,0,0,1,0,0,0,0,1,0
37,170,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
38,183,7,7,5,1,0,0,0,1,0,0,0,0,0,1,0
41,155,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0
48,317,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0
21,29,2,2,1,1,0,1,0,0,0,0,0,0,0,1,0
23,31,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
43,281,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0
38,239,5,5,1,1,0,1,0,0,0,0,0,0,0,1,0
42,244,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
32,118,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
20,15,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
46,285,6,6,4,0,0,0,0,1,0,0,0,0,0,1,0
23,40,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
30,111,5,5,2,1,0,0,1,0,0,0,0,0,0,1,0
37,129,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0
37,160,5,5,4,1,0,0,0,1,0,0,0,0,0,1,0
35,160,4,3,2,1,0,0,0,1,0,0,0,0,0,1,0
42,241,5,5,0,1,0,0,0,1,0,0,0,0,0,1,0
35,62,3,3,3,1,0,0,0,0,0,1,0,0,0,1,0
36,179,4,4,2,1,0,0,1,0,0,0,0,0,0,1,0
32,111,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0
40,202,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
44,58,8,8,3,0,0,0,0,0,0,1,0,0,0,1,0
40,253,8,8,5,1,0,1,0,0,0,0,0,0,0,1,0
49,275,3,3,2,1,0,0,0,0,1,0,0,0,0,1,0
49,294,6,6,1,0,0,0,0,1,0,0,0,0,0,1,0
28,82,2,2,1,1,0,0,0,1,0,0,0,0,0,1,0
30,86,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0
26,34,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0
48,235,8,8,3,0,0,0,0,0,1,0,0,0,0,1,0
21,28,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
44,91,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0
39,153,4,4,1,0,0,0,0,0,1,0,0,0,0,1,0
42,218,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
